time,Open,High,Low,Close,Volume,Close time,Quote volume,Number of trades,Taker base volume,Taker quote volume
2022-06-03 00:00:00+00:00,31801.05,31982.97,29301.0,29805.83,103395.63382,2022-06-01 23:59:59.999000+00:00,3171191028.249736,1404611.0,47614.81205,1460767260.6962943
2022-06-04 00:00:00+00:00,29805.84,30689.0,29594.55,30452.62,56961.42928,2022-06-02 23:59:59.999000+00:00,1711652906.191896,1086183.0,28555.06607,858193492.4047692
2022-06-05 00:00:00+00:00,30452.63,30699.0,29282.36,29700.21,54067.44727,2022-06-03 23:59:59.999000+00:00,1615616950.714381,993769.0,26583.25141,794354787.342094
2022-06-06 00:00:00+00:00,29700.21,29988.88,29485.0,29864.04,25617.90113,2022-06-04 23:59:59.999000+00:00,760874329.4663156,618037.0,12971.7246,385358236.9157799
2022-06-07 00:00:00+00:00,29864.03,30189.0,29531.42,29919.21,23139.9281,2022-06-05 23:59:59.999000+00:00,691201528.1600258,604680.0,11753.51303,351150600.7844381
2022-06-08 00:00:00+00:00,29919.2,31765.64,29890.23,31373.1,68836.92456,2022-06-06 23:59:59.999000+00:00,2149499896.934937,1124745.0,34225.53913,1068381827.9889436
2022-06-09 00:00:00+00:00,31373.1,31589.6,29218.96,31125.33,110674.51658,2022-06-07 23:59:59.999000+00:00,3347397952.7305903,1743957.0,54831.53114,1661147413.2582464
2022-06-10 00:00:00+00:00,31125.32,31327.22,29843.88,30204.77,68542.61276,2022-06-08 23:59:59.999000+00:00,2087270428.3470392,1236327.0,32668.41005,995180478.2745384
2022-06-11 00:00:00+00:00,30204.77,30700.0,29944.1,30109.93,46291.1865,2022-06-09 23:59:59.999000+00:00,1399839073.774508,841562.0,23082.29251,697948605.9884633
2022-06-12 00:00:00+00:00,30109.93,30382.8,28850.0,29091.88,76204.2498,2022-06-10 23:59:59.999000+00:00,2255866294.494887,1258608.0,35502.20972,1050877735.8447756
2022-06-13 00:00:00+00:00,29091.87,29440.41,28099.99,28424.7,65901.39895,2022-06-11 23:59:59.999000+00:00,1892007188.0756,1084163.0,31848.3308,914365117.8340094
2022-06-14 00:00:00+00:00,28424.71,28544.96,26560.0,26574.53,92474.598809,2022-06-12 23:59:59.999000+00:00,2551767136.329585,1451271.0,43538.78641,1201389150.8900456
2022-06-15 00:00:00+00:00,26574.53,26895.84,21925.77,22487.41,254611.034966,2022-06-13 23:59:59.999000+00:00,6192246037.404874,3261484.0,121398.556133,2953984191.5180387
2022-06-16 00:00:00+00:00,22485.27,23362.88,20846.0,22136.41,187201.64671,2022-06-14 23:59:59.999000+00:00,4136108699.025428,2583151.0,92764.742864,2051107738.6303785
2022-06-17 00:00:00+00:00,22136.42,22800.0,20111.62,22583.72,200774.493467,2022-06-15 23:59:59.999000+00:00,4249276481.256697,2847831.0,98340.102217,2083014439.1952903
2022-06-18 00:00:00+00:00,22583.72,22995.73,20232.0,20401.31,99673.59429,2022-06-16 23:59:59.999000+00:00,2130037160.0626109,1690477.0,48048.86237,1027305936.8191556
2022-06-19 00:00:00+00:00,20400.6,21365.43,20246.66,20468.81,86694.33663,2022-06-17 23:59:59.999000+00:00,1796575392.5507207,1352992.0,43066.94445,892584106.6574169
2022-06-20 00:00:00+00:00,20468.81,20792.06,17622.0,18970.79,196441.655524,2022-06-18 23:59:59.999000+00:00,3726639821.696151,2467372.0,96560.044649,1833514054.889341
2022-06-21 00:00:00+00:00,18970.79,20815.95,17960.41,20574.0,128320.87595,2022-06-19 23:59:59.999000+00:00,2487561781.535987,1950660.0,65871.82216,1277952917.4081194
2022-06-22 00:00:00+00:00,20574.0,21090.0,19637.03,20573.89,109028.94154,2022-06-20 23:59:59.999000+00:00,2220396381.7426524,1639448.0,54047.82476,1100883996.500353
2022-06-23 00:00:00+00:00,20573.9,21723.0,20348.4,20723.52,104371.0749,2022-06-21 23:59:59.999000+00:00,2198596137.343284,1515321.0,52193.33566,1099446297.122863
2022-06-24 00:00:00+00:00,20723.51,20900.0,19770.51,19987.99,92133.97938,2022-06-22 23:59:59.999000+00:00,1872204589.2375815,1394981.0,44907.30453,912710764.7302252
2022-06-25 00:00:00+00:00,19988.0,21233.0,19890.07,21110.13,83127.08716,2022-06-23 23:59:59.999000+00:00,1710694866.4572449,1207858.0,42716.83721,879244263.2830158
2022-06-26 00:00:00+00:00,21110.12,21558.41,20736.72,21237.69,77430.36622,2022-06-24 23:59:59.999000+00:00,1635129191.170251,1309709.0,38582.36962,815027131.3205568
2022-06-27 00:00:00+00:00,21237.68,21614.5,20906.62,21491.19,51431.67794,2022-06-25 23:59:59.999000+00:00,1093873137.974752,874540.0,25240.18142,536863288.4627487
2022-06-28 00:00:00+00:00,21491.18,21888.0,20964.73,21038.07,53278.10464,2022-06-26 23:59:59.999000+00:00,1139258367.162915,885306.0,26051.16372,557192553.7220398
2022-06-29 00:00:00+00:00,21038.08,21539.85,20510.0,20742.56,64475.0013,2022-06-27 23:59:59.999000+00:00,1354369225.8404648,1002214.0,31992.4604,672191483.8106796
2022-06-30 00:00:00+00:00,20742.57,21212.1,20202.01,20281.29,63801.0832,2022-06-28 23:59:59.999000+00:00,1321862977.9315486,1064497.0,30490.78532,631852171.7596262
2022-07-01 00:00:00+00:00,20281.28,20432.31,19854.92,20123.01,77309.04379,2022-06-29 23:59:59.999000+00:00,1556549790.008924,1210636.0,37814.12159,761473366.3908588
2022-07-02 00:00:00+00:00,20123.0,20179.08,18626.0,19942.21,93846.64806,2022-06-30 23:59:59.999000+00:00,1808994369.031444,1438163.0,45447.98482,876020577.3495957
2022-07-03 00:00:00+00:00,19942.21,20918.35,18975.0,19279.8,111844.59494,2022-07-01 23:59:59.999000+00:00,2197016369.9695287,1668363.0,56417.61783,1108492421.9565265
2022-07-04 00:00:00+00:00,19279.8,19467.39,18977.01,19252.81,46180.3021,2022-07-02 23:59:59.999000+00:00,888415536.8730664,833508.0,23693.90779,455851305.3763755
2022-07-05 00:00:00+00:00,19252.82,19647.63,18781.0,19315.83,51087.46631,2022-07-03 23:59:59.999000+00:00,980255891.3952552,880786.0,25361.96292,486752875.4369991
2022-07-06 00:00:00+00:00,19315.83,20354.01,19055.31,20236.71,74814.04601,2022-07-04 23:59:59.999000+00:00,1470987695.521582,1282843.0,38543.72441,758241531.9880207
2022-07-07 00:00:00+00:00,20236.71,20750.0,19304.4,20175.83,96041.13756,2022-07-05 23:59:59.999000+00:00,1919950110.1674304,1612273.0,48358.47507,967109793.3844756
2022-07-08 00:00:00+00:00,20175.84,20675.22,19761.25,20564.51,82439.5808,2022-07-06 23:59:59.999000+00:00,1665481948.009632,1472221.0,41580.73433,840150579.642686
2022-07-09 00:00:00+00:00,20564.51,21838.1,20251.68,21624.98,85014.58261,2022-07-07 23:59:59.999000+00:00,1783224085.7236798,1653722.0,42731.5372,896703207.2104565
2022-07-10 00:00:00+00:00,21624.99,22527.37,21189.26,21594.75,403081.57349,2022-07-08 23:59:59.999000+00:00,8781330156.61243,4358216.0,201798.10144,4396546053.031909
2022-07-11 00:00:00+00:00,21594.75,21980.0,21322.12,21591.83,178417.84468,2022-07-09 23:59:59.999000+00:00,3857190523.494272,3524386.0,89418.01811,1933132016.304726
2022-07-12 00:00:00+00:00,21592.15,21607.65,20655.0,20862.47,192188.21556,2022-07-10 23:59:59.999000+00:00,4062794310.272034,3434401.0,95376.75351,2016291891.3743691
2022-07-13 00:00:00+00:00,20861.11,20868.48,19875.23,19963.61,137535.40724,2022-07-11 23:59:59.999000+00:00,2813718031.1093426,3232941.0,66869.47065,1368289522.9848232
2022-07-14 00:00:00+00:00,19963.61,20059.42,19240.0,19328.75,139506.45862,2022-07-12 23:59:59.999000+00:00,2754215439.3324776,3626399.0,67681.11612,1336338002.7004988
2022-07-15 00:00:00+00:00,19331.28,20366.61,18910.94,20234.87,209250.24888,2022-07-13 23:59:59.999000+00:00,4096306063.801935,4789109.0,103667.13511,2029863027.178718
2022-07-16 00:00:00+00:00,20234.87,20900.0,19616.07,20588.84,174809.21696,2022-07-14 23:59:59.999000+00:00,3526210098.285044,4576355.0,87993.05801,1775442258.4092436
2022-07-17 00:00:00+00:00,20588.84,21200.0,20382.29,20830.04,143343.3049,2022-07-15 23:59:59.999000+00:00,2984339734.3532705,4411375.0,71354.9491,1485929119.4276447
2022-07-18 00:00:00+00:00,20830.04,21588.94,20478.61,21195.6,121011.67393,2022-07-16 23:59:59.999000+00:00,2539616922.7986083,3723401.0,61225.46264,1285100231.955788
2022-07-19 00:00:00+00:00,21195.6,21684.54,20750.01,20798.16,118229.4525,2022-07-17 23:59:59.999000+00:00,2511251392.5765257,4261057.0,59550.95291,1265042502.4618275
2022-07-20 00:00:00+00:00,20799.58,22777.63,20762.45,22432.58,239942.73132,2022-07-18 23:59:59.999000+00:00,5263396811.539256,6564387.0,122398.31862,2685273104.2955766
2022-07-21 00:00:00+00:00,22432.58,23800.0,21579.54,23396.62,263770.76574,2022-07-19 23:59:59.999000+00:00,5954419902.221928,6488375.0,132874.43405,2999605957.303951
2022-07-22 00:00:00+00:00,23398.48,24276.74,22906.19,23223.3,238762.17094,2022-07-20 23:59:59.999000+00:00,5631801151.220376,6364038.0,119820.55352,2826789486.1693096
2022-07-23 00:00:00+00:00,23223.3,23442.77,22341.46,23152.19,184817.68191,2022-07-21 23:59:59.999000+00:00,4232411759.395025,4808194.0,92958.794,2128895623.659983
2022-07-24 00:00:00+00:00,23152.19,23756.49,22500.0,22684.83,171598.43966,2022-07-22 23:59:59.999000+00:00,3981394766.228058,4745582.0,85026.96828,1973166657.8835504
2022-07-25 00:00:00+00:00,22684.83,23000.77,21934.57,22451.07,122137.77375,2022-07-23 23:59:59.999000+00:00,2745262660.6777816,3762227.0,61569.86415,1383868861.284547
2022-07-26 00:00:00+00:00,22448.58,23014.64,22257.15,22579.68,115189.67277,2022-07-24 23:59:59.999000+00:00,2610817967.1639385,3671238.0,58086.99433,1316724597.4433148
2022-07-27 00:00:00+00:00,22577.13,22666.0,21250.0,21310.9,180344.76643,2022-07-25 23:59:59.999000+00:00,3954002948.5472574,4807238.0,88021.9456,1930051719.273192
2022-07-28 00:00:00+00:00,21310.9,21347.82,20706.5,21254.67,177817.24326,2022-07-26 23:59:59.999000+00:00,3738774849.3577113,4545385.0,87353.4604,1836821500.4933045
2022-07-29 00:00:00+00:00,21254.67,23112.63,21042.53,22952.45,210971.19796,2022-07-27 23:59:59.999000+00:00,4614909656.6957855,5475738.0,106519.12743,2330764840.6468678
2022-07-30 00:00:00+00:00,22954.31,24199.72,22582.13,23842.93,236029.0741,2022-07-28 23:59:59.999000+00:00,5511388547.615389,6500034.0,118170.70945,2759524239.0245447
2022-07-31 00:00:00+00:00,23845.25,24442.66,23414.03,23773.75,198298.50623,2022-07-29 23:59:59.999000+00:00,4733780641.305037,6221401.0,100165.6085,2391310897.487863
2022-08-01 00:00:00+00:00,23777.28,24668.0,23502.25,23643.51,151060.13211,2022-07-30 23:59:59.999000+00:00,3634601094.96542,4801528.0,75778.59282,1823456271.8759687
2022-08-02 00:00:00+00:00,23644.64,24194.82,23227.31,23293.32,127743.32483,2022-07-31 23:59:59.999000+00:00,3028386330.644831,4463721.0,63737.43859,1511326027.2234037
2022-08-03 00:00:00+00:00,23296.36,23509.68,22850.0,23268.01,144210.16219,2022-08-01 23:59:59.999000+00:00,3346371889.652122,4775213.0,71458.39583,1658446268.2253966
2022-08-04 00:00:00+00:00,23266.9,23459.89,22654.37,22987.79,158073.28225,2022-08-02 23:59:59.999000+00:00,3631020649.2263794,5066511.0,78122.08501,1794828205.6239038
2022-08-05 00:00:00+00:00,22985.93,23647.68,22681.22,22818.37,145948.80995,2022-08-03 23:59:59.999000+00:00,3385430753.8050184,4887642.0,72355.55623,1678928892.7538445
2022-08-06 00:00:00+00:00,22816.91,23223.32,22400.0,22622.98,154854.67016,2022-08-04 23:59:59.999000+00:00,3537434334.434649,4966138.0,76123.82073,1739248152.8679466
2022-08-07 00:00:00+00:00,22622.41,23472.86,22586.95,23312.42,175251.69749,2022-08-05 23:59:59.999000+00:00,4046435951.354509,5340569.0,88240.55478,2037539950.682064
2022-08-08 00:00:00+00:00,23313.56,23354.36,22909.52,22954.21,83911.80307,2022-08-06 23:59:59.999000+00:00,1944693656.706568,3360228.0,41438.9761,960462308.0530334
2022-08-09 00:00:00+00:00,22954.21,23402.0,22844.62,23174.39,88890.00877,2022-08-07 23:59:59.999000+00:00,2051763044.552369,3646643.0,44744.90366,1032885708.1753824
2022-08-10 00:00:00+00:00,23174.39,24245.0,23154.25,23810.0,170958.44152,2022-08-08 23:59:59.999000+00:00,4078052110.543128,5892045.0,85942.29725,2050118384.21205
2022-08-11 00:00:00+00:00,23810.98,23933.25,22865.0,23149.95,143182.50858,2022-08-09 23:59:59.999000+00:00,3347110918.907211,5105613.0,70598.77953,1650310502.5693648
2022-08-12 00:00:00+00:00,23151.32,24226.0,22664.69,23954.05,208916.54953,2022-08-10 23:59:59.999000+00:00,4918825599.489632,6818207.0,105046.91327,2473680340.3238072
2022-08-13 00:00:00+00:00,23954.05,24918.54,23852.13,23934.39,249759.79557,2022-08-11 23:59:59.999000+00:00,6097813762.895935,8269994.0,125001.90721,3051727583.877025
2022-08-14 00:00:00+00:00,23933.09,24456.5,23583.0,24403.68,174207.5704,2022-08-12 23:59:59.999000+00:00,4175834601.8605466,6134163.0,87283.3227,2092464530.227176
2022-08-15 00:00:00+00:00,24401.7,24888.0,24291.22,24441.38,152852.25435,2022-08-13 23:59:59.999000+00:00,3751417148.252107,5617859.0,76352.504,1873989924.2022443
2022-08-16 00:00:00+00:00,24443.06,25047.56,24144.0,24305.24,151206.14473,2022-08-14 23:59:59.999000+00:00,3708565144.898009,5473905.0,75296.97372,1847145729.8789525
2022-08-17 00:00:00+00:00,24305.25,25211.32,23773.22,24094.82,242539.54758,2022-08-15 23:59:59.999000+00:00,5894066098.523285,7488466.0,120284.46467,2923411975.708476
2022-08-18 00:00:00+00:00,24093.04,24247.49,23671.22,23854.74,179324.94821,2022-08-16 23:59:59.999000+00:00,4294907691.6509495,5978567.0,89812.55435,2151240576.2261777
2022-08-19 00:00:00+00:00,23856.15,24446.71,23180.4,23342.66,210668.68766,2022-08-17 23:59:59.999000+00:00,4993659434.236888,6901586.0,105158.87989,2493209361.502229
2022-08-20 00:00:00+00:00,23342.66,23600.0,23111.04,23191.2,144185.97011,2022-08-18 23:59:59.999000+00:00,3375338942.2617874,6029662.0,71864.05086,1682458592.207561
2022-08-21 00:00:00+00:00,23191.45,23208.67,20783.57,20834.39,283995.87747,2022-08-19 23:59:59.999000+00:00,6181759252.730264,8860928.0,139601.81043,3038568050.675256
2022-08-22 00:00:00+00:00,20834.39,21382.85,20761.9,21140.07,183041.68363,2022-08-20 23:59:59.999000+00:00,3871242921.22468,5723362.0,91862.59461,1943014391.246253
2022-08-23 00:00:00+00:00,21140.07,21800.0,21069.11,21515.61,159200.6841,2022-08-21 23:59:59.999000+00:00,3405034922.807078,5034461.0,80239.2419,1716250543.035858
2022-08-24 00:00:00+00:00,21516.7,21548.71,20890.18,21399.83,222222.04526,2022-08-22 23:59:59.999000+00:00,4721412016.903412,6443370.0,110925.72751,2356921868.623943
2022-08-25 00:00:00+00:00,21400.75,21684.87,20890.14,21529.12,200967.77164,2022-08-23 23:59:59.999000+00:00,4299812533.944709,6333442.0,101222.30098,2165911837.12369
2022-08-26 00:00:00+00:00,21529.11,21900.0,21145.0,21368.08,174383.22046,2022-08-24 23:59:59.999000+00:00,3744196823.564854,5561412.0,86499.84759,1857345193.8069584
2022-08-27 00:00:00+00:00,21368.05,21819.88,21310.15,21559.04,169915.78301,2022-08-25 23:59:59.999000+00:00,3672148286.6013737,5618785.0,84555.07067,1827390010.1745017
2022-08-28 00:00:00+00:00,21559.04,21886.77,20107.9,20241.05,273811.61955,2022-08-26 23:59:59.999000+00:00,5785149465.09769,7587244.0,135780.72507,2869440464.9916983
2022-08-29 00:00:00+00:00,20239.14,20402.93,19800.0,20037.6,162582.46032,2022-08-27 23:59:59.999000+00:00,3269764074.35644,5263328.0,80922.99413,1627546028.5246556
2022-08-30 00:00:00+00:00,20037.6,20171.18,19520.0,19555.61,139307.95976,2022-08-28 23:59:59.999000+00:00,2781133881.051846,4678693.0,69363.5072,1384969093.7702348
2022-08-31 00:00:00+00:00,19555.61,20433.62,19550.79,20285.73,210509.49545,2022-08-29 23:59:59.999000+00:00,4211334408.9865937,5840323.0,105809.86253,2116902111.20904
2022-09-01 00:00:00+00:00,20287.2,20576.25,19540.0,19811.66,256634.35529,2022-08-30 23:59:59.999000+00:00,5157974826.609323,6593178.0,126919.07924,2551087936.8586006
2022-09-02 00:00:00+00:00,19813.03,20490.0,19797.94,20050.02,276946.60765,2022-08-31 23:59:59.999000+00:00,5595829094.391042,6389133.0,140474.46035,2838456435.8151093
2022-09-03 00:00:00+00:00,20048.44,20208.37,19565.66,20131.46,245289.97263,2022-09-01 23:59:59.999000+00:00,4893158531.781241,5937975.0,121158.48629,2417157339.99022
2022-09-04 00:00:00+00:00,20132.64,20441.26,19755.29,19951.86,245986.6033,2022-09-02 23:59:59.999000+00:00,4946889819.514836,5740705.0,122616.90745,2466027768.598654
2022-09-05 00:00:00+00:00,19950.98,20055.93,19652.72,19831.9,146639.03204,2022-09-03 23:59:59.999000+00:00,2908816275.0102863,3739909.0,72556.83777,1439326777.5857377
2022-09-06 00:00:00+00:00,19832.45,20029.23,19583.1,20000.3,145588.77893,2022-09-04 23:59:59.999000+00:00,2883227667.1961923,3838915.0,72789.26129,1441735599.5476143
2022-09-07 00:00:00+00:00,20000.3,20057.27,19633.83,19796.84,222543.01057,2022-09-05 23:59:59.999000+00:00,4404971191.907026,4657233.0,110786.05423,2193009371.5191665
2022-09-08 00:00:00+00:00,19795.34,20180.0,18649.51,18790.61,356315.05718,2022-09-06 23:59:59.999000+00:00,6976809188.41019,7124384.0,175781.84468,3443135959.0188565
2022-09-09 00:00:00+00:00,18790.61,19464.06,18510.77,19292.84,287394.7788,2022-09-07 23:59:59.999000+00:00,5436827909.201311,5597127.0,142700.96438,2700094090.539225
2022-09-10 00:00:00+00:00,19292.85,19458.25,19012.0,19319.77,262813.28273,2022-09-08 23:59:59.999000+00:00,5057217166.675082,6013826.0,131429.45873,2529247772.343829
2022-09-11 00:00:00+00:00,19320.54,21597.22,19291.75,21360.11,428919.74652,2022-09-09 23:59:59.999000+00:00,8929831332.708796,7777214.0,217979.24137,4537141163.990109
2022-09-12 00:00:00+00:00,21361.62,21810.8,21111.13,21648.34,307997.33504,2022-09-10 23:59:59.999000+00:00,6589753118.841131,5615783.0,154171.04126,3298995539.435664
2022-09-13 00:00:00+00:00,21647.21,21860.0,21350.0,21826.87,280702.55149,2022-09-11 23:59:59.999000+00:00,6064643642.71623,4801844.0,141171.88117,3050253458.2835627
2022-09-14 00:00:00+00:00,21826.87,22488.0,21538.51,22395.74,395395.61828,2022-09-12 23:59:59.999000+00:00,8743762682.841719,6979539.0,199489.5406,4411479060.203694
2022-09-15 00:00:00+00:00,22395.44,22799.0,19860.0,20173.57,431915.03333,2022-09-13 23:59:59.999000+00:00,9302239274.39612,8126869.0,217144.54247,4679543994.693207
2022-09-16 00:00:00+00:00,20173.62,20541.48,19617.62,20226.71,340826.40151,2022-09-14 23:59:59.999000+00:00,6886235196.646198,6313052.0,169670.53169,3428396493.969275
2022-09-17 00:00:00+00:00,20227.17,20330.24,19497.0,19701.88,333069.76076,2022-09-15 23:59:59.999000+00:00,6655264974.213759,6690974.0,165652.7291,3310217929.741116
2022-09-18 00:00:00+00:00,19701.88,19890.0,19320.01,19803.3,283791.07064,2022-09-16 23:59:59.999000+00:00,5584012914.113887,5120935.0,141085.20536,2776292772.190228
2022-09-19 00:00:00+00:00,19803.3,20189.0,19748.08,20113.62,179350.24338,2022-09-17 23:59:59.999000+00:00,3578667842.695283,3862666.0,89621.58733,1788389852.300196
2022-09-20 00:00:00+00:00,20112.61,20117.26,19335.62,19416.18,254217.46904,2022-09-18 23:59:59.999000+00:00,5033968947.530573,4634096.0,124480.59651,2465062845.967856
2022-09-21 00:00:00+00:00,19417.45,19686.2,18232.56,19537.02,380512.40306,2022-09-19 23:59:59.999000+00:00,7215196795.656052,6820580.0,189241.29071,3589311748.607395
2022-09-22 00:00:00+00:00,19537.02,19634.62,18711.87,18875.0,324098.3286,2022-09-20 23:59:59.999000+00:00,6206043205.412278,5900070.0,160716.33038,3077612901.1468134
2022-09-23 00:00:00+00:00,18874.31,19956.0,18125.98,18461.36,385034.10021,2022-09-21 23:59:59.999000+00:00,7338667639.751957,6907777.0,190299.47143,3628361586.9101534
2022-09-24 00:00:00+00:00,18461.36,19550.17,18356.39,19401.63,379321.72111,2022-09-22 23:59:59.999000+00:00,7203741481.483637,6251862.0,190987.32145,3627123696.6905694
2022-09-25 00:00:00+00:00,19401.63,19500.0,18531.42,19289.91,385886.91829,2022-09-23 23:59:59.999000+00:00,7330336009.190998,5906265.0,194842.08772,3701394516.773616
2022-09-26 00:00:00+00:00,19288.57,19316.14,18805.34,18920.5,239496.56746,2022-09-24 23:59:59.999000+00:00,4568927983.6507845,3907636.0,120501.3057,2298979763.309452
2022-09-27 00:00:00+00:00,18921.99,19180.21,18629.2,18807.38,191191.4492,2022-09-25 23:59:59.999000+00:00,3625136713.924704,3714450.0,94989.39646,1801229611.9768589
2022-09-28 00:00:00+00:00,18809.13,19318.96,18680.72,19227.82,439239.21943,2022-09-26 23:59:59.999000+00:00,8356951609.998724,5837041.0,220623.29914,4198006044.884225
2022-09-29 00:00:00+00:00,19226.68,20385.86,18816.32,19079.13,593260.74161,2022-09-27 23:59:59.999000+00:00,11705770260.67216,8152473.0,296727.71059,5856646101.495988
2022-09-30 00:00:00+00:00,19078.1,19790.0,18471.28,19412.82,521385.45547,2022-09-28 23:59:59.999000+00:00,9964460007.304356,7357437.0,260944.38118,4988233394.322661
2022-10-01 00:00:00+00:00,19412.82,19645.52,18843.01,19591.51,406424.93256,2022-09-29 23:59:59.999000+00:00,7868786414.856212,5631615.0,203187.57552,3934342925.087511
2022-10-02 00:00:00+00:00,19590.54,20185.0,19155.36,19422.61,444322.9534,2022-09-30 23:59:59.999000+00:00,8694127253.576595,6254203.0,220029.84583,4304848630.332639
2022-10-03 00:00:00+00:00,19422.61,19484.0,19159.42,19310.95,165625.13959,2022-10-01 23:59:59.999000+00:00,3200350294.52687,2470590.0,82734.18388,1598688567.5865653
2022-10-04 00:00:00+00:00,19312.24,19395.91,18920.35,19056.8,206812.47032,2022-10-02 23:59:59.999000+00:00,3970724799.9558167,3320217.0,102972.16014,1977186000.1992047
2022-10-05 00:00:00+00:00,19057.74,19719.1,18959.68,19629.08,293585.75212,2022-10-03 23:59:59.999000+00:00,5672105805.772144,4471910.0,147383.93612,2847846726.2369485
2022-10-06 00:00:00+00:00,19629.08,20475.0,19490.6,20337.82,327012.00127,2022-10-04 23:59:59.999000+00:00,6533428229.851051,4871932.0,165646.2649,3309936012.948392
2022-10-07 00:00:00+00:00,20337.82,20365.6,19730.0,20158.26,312239.75224,2022-10-05 23:59:59.999000+00:00,6275437160.958072,4540004.0,155249.45329,3120338866.325755
2022-10-08 00:00:00+00:00,20158.26,20456.6,19853.0,19960.67,320122.1702,2022-10-06 23:59:59.999000+00:00,6452892402.324269,5085004.0,161557.89851,3256881316.716539
2022-10-09 00:00:00+00:00,19960.67,20068.82,19320.0,19530.09,220874.83913,2022-10-07 23:59:59.999000+00:00,4353681483.987034,4324772.0,109800.49576,2164491136.483128
2022-10-10 00:00:00+00:00,19530.09,19627.38,19237.14,19417.96,102480.09842,2022-10-08 23:59:59.999000+00:00,1995917001.739599,2637385.0,50775.11492,988952773.2163392
2022-10-11 00:00:00+00:00,19416.52,19558.0,19316.04,19439.02,113900.82681,2022-10-09 23:59:59.999000+00:00,2215007204.237991,2833704.0,57166.25996,1111737800.1694417
2022-10-12 00:00:00+00:00,19439.96,19525.0,19020.25,19131.87,212509.09849,2022-10-10 23:59:59.999000+00:00,4101745483.129524,4432688.0,104849.40967,2023908022.7360184
2022-10-13 00:00:00+00:00,19131.87,19268.09,18860.0,19060.0,243473.84286,2022-10-11 23:59:59.999000+00:00,4642843395.600282,4792106.0,121218.68324,2311676809.242172
2022-10-14 00:00:00+00:00,19060.0,19238.31,18965.88,19155.53,213826.26731,2022-10-12 23:59:59.999000+00:00,4086903621.9265537,4556597.0,106608.7184,2037738508.1616392
2022-10-15 00:00:00+00:00,19155.1,19513.79,18190.0,19375.13,399756.68337,2022-10-13 23:59:59.999000+00:00,7554309475.307986,7470896.0,199869.15895,3777964473.262912
2022-10-16 00:00:00+00:00,19375.58,19951.87,19070.37,19176.93,351634.32601,2022-10-14 23:59:59.999000+00:00,6877621835.225796,6688310.0,175798.36758,3438783886.911806
2022-10-17 00:00:00+00:00,19176.93,19227.68,18975.18,19069.39,113847.64232,2022-10-15 23:59:59.999000+00:00,2178316065.622199,3052219.0,56109.00376,1073637476.7688468
2022-10-18 00:00:00+00:00,19068.4,19425.84,19063.74,19262.98,131894.61885,2022-10-16 23:59:59.999000+00:00,2531545363.3077,3438605.0,66536.80449,1277129233.6607454
2022-10-19 00:00:00+00:00,19262.98,19676.96,19152.03,19549.86,222813.87634,2022-10-17 23:59:59.999000+00:00,4331666395.604674,5162979.0,111854.00525,2174642989.585405
2022-10-20 00:00:00+00:00,19548.48,19706.66,19091.0,19327.44,260313.07848,2022-10-18 23:59:59.999000+00:00,5065944973.464348,5588482.0,129478.25628,2520037025.607416
2022-10-21 00:00:00+00:00,19327.44,19360.16,19065.97,19123.97,186137.29538,2022-10-19 23:59:59.999000+00:00,3575041318.449784,4545820.0,92346.11007,1773769908.8877597
2022-10-22 00:00:00+00:00,19123.35,19347.82,18900.0,19041.92,223530.13068,2022-10-20 23:59:59.999000+00:00,4276025723.9947824,5391090.0,110662.16001,2117089562.3644776
2022-10-23 00:00:00+00:00,19041.92,19250.0,18650.0,19164.37,269310.75769,2022-10-21 23:59:59.999000+00:00,5126619487.869021,5679281.0,133589.01923,2543268174.8886347
2022-10-24 00:00:00+00:00,19164.37,19257.0,19112.72,19204.35,110403.90837,2022-10-22 23:59:59.999000+00:00,2117395641.1269212,2887106.0,54134.08243,1038228038.7109544
2022-10-25 00:00:00+00:00,19204.29,19695.0,19070.11,19570.4,167057.20184,2022-10-23 23:59:59.999000+00:00,3233393909.200977,3939703.0,84465.80483,1635057403.3351152
2022-10-26 00:00:00+00:00,19570.4,19601.15,19157.0,19329.72,256168.14467,2022-10-24 23:59:59.999000+00:00,4957159176.816838,5676899.0,126808.683,2453987281.1859627
2022-10-27 00:00:00+00:00,19330.6,20415.87,19237.0,20080.07,326370.67061,2022-10-25 23:59:59.999000+00:00,6454151276.520069,7214687.0,163350.80531,3230612090.8673344
2022-10-28 00:00:00+00:00,20079.02,21020.0,20050.41,20771.59,380492.69576,2022-10-26 23:59:59.999000+00:00,7833551674.485677,8512349.0,190912.96434,3930265900.9481273
2022-10-29 00:00:00+00:00,20771.61,20872.21,20200.0,20295.11,328643.57791,2022-10-27 23:59:59.999000+00:00,6771209922.011917,7748080.0,163139.47991,3361632657.413893
2022-10-30 00:00:00+00:00,20295.11,20750.0,20000.09,20591.84,287039.94569,2022-10-28 23:59:59.999000+00:00,5849603405.682575,6638096.0,143078.25276,2915977522.5824976
2022-10-31 00:00:00+00:00,20591.84,21085.0,20554.01,20809.67,254881.77755,2022-10-29 23:59:59.999000+00:00,5303038321.457483,6255599.0,127941.56356,2662029299.90964
2022-11-01 00:00:00+00:00,20809.68,20931.21,20515.0,20627.48,192795.60886,2022-10-30 23:59:59.999000+00:00,3994389493.325892,4920007.0,96047.94574,1990076844.6331496
